time,value
2024-09-02T00:22:48.702779039Z,8.911469459533691
2024-09-02T00:22:50.56748357Z,11.584851264953613
2024-09-02T00:22:51.570663465Z,7.090531826019287
2024-09-02T00:22:52.640633361Z,8.947959899902344
2024-09-02T00:22:53.537906525Z,8.517850875854492
2024-09-02T00:22:54.529555139Z,8.393424034118652
2024-09-02T00:22:55.558745895Z,8.423334121704102
2024-09-02T00:22:56.887764067Z,8.602197647094727
2024-09-02T00:22:57.868840262Z,8.602197647094727
2024-09-02T00:22:58.880566774Z,8.468199729919434
2024-09-02T00:22:59.899956628Z,8.158329010009766
2024-09-02T00:23:00.904677414Z,8.786444664001465
2024-09-02T00:23:01.899606556Z,8.552546501159668
2024-09-02T00:23:02.943593556Z,12.758530616760254
2024-09-02T00:23:03.897614702Z,8.62193775177002
2024-09-02T00:23:04.899463966Z,8.382058143615723
2024-09-02T00:23:05.919793653Z,11.7326078414917
2024-09-02T00:23:06.914854408Z,9.672985076904297
2024-09-02T00:23:07.905587885Z,9.681360244750977
2024-09-02T00:23:08.974211159Z,9.658628463745117
2024-09-02T00:23:09.912884218Z,9.561718940734863
2024-09-02T00:23:10.941583829Z,9.491728782653809
2024-09-02T00:23:11.915813557Z,10.240682601928711
2024-09-02T00:23:12.911849109Z,6.223731517791748
2024-09-02T00:23:13.928622809Z,9.78126049041748
2024-09-02T00:23:14.930836375Z,9.776474952697754
2024-09-02T00:23:15.930671521Z,9.783653259277344
2024-09-02T00:23:16.995718776Z,9.779465675354004
2024-09-02T00:23:17.942833583Z,9.774680137634277
2024-09-02T00:23:18.925657861Z,9.783653259277344
2024-09-02T00:23:19.961756177Z,9.754341125488281
2024-09-02T00:23:20.930685872Z,9.780064582824707
2024-09-02T00:23:21.89649889Z,9.780064582824707
2024-09-02T00:23:22.901835584Z,9.779465675354004
2024-09-02T00:23:23.899727761Z,9.758528709411621
2024-09-02T00:23:24.892902111Z,9.768099784851074
2024-09-02T00:23:25.893712685Z,9.77707290649414
2024-09-02T00:23:26.903609943Z,9.780064582824707
2024-09-02T00:23:27.904604697Z,9.82373332977295
2024-09-02T00:23:28.908908371Z,9.955338478088379
2024-09-02T00:23:29.904874885Z,9.220742225646973
2024-09-02T00:23:30.952593161Z,10.826924324035645
2024-09-02T00:23:31.903698053Z,9.773484230041504
2024-09-02T00:23:32.908501452Z,9.787840843200684
2024-09-02T00:23:33.910974138Z,9.779465675354004
2024-09-02T00:23:34.947759657Z,9.783055305480957
2024-09-02T00:23:35.917949714Z,9.78963565826416
2024-09-02T00:23:36.911123332Z,9.783055305480957
2024-09-02T00:23:37.90756452Z,9.774680137634277
2024-09-02T00:23:38.91173952Z,9.459425926208496
2024-09-02T00:23:39.911702982Z,10.084550857543945
2024-09-02T00:23:40.906962719Z,9.45045280456543
2024-09-02T00:23:41.908621826Z,9.866206169128418
2024-09-02T00:23:42.903677585Z,9.908080101013184
2024-09-02T00:23:43.960754785Z,9.786046028137207
2024-09-02T00:23:44.907914473Z,9.780662536621094
2024-09-02T00:23:45.918836714Z,9.787840843200684
2024-09-02T00:23:46.955645562Z,10.053443908691406
2024-09-02T00:23:47.93261118Z,9.78544807434082
2024-09-02T00:23:48.939895528Z,9.775876998901367
2024-09-02T00:23:49.9488732Z,9.780662536621094
2024-09-02T00:23:50.979899603Z,9.33858871459961
2024-09-02T00:23:51.980440652Z,10.067801475524902
2024-09-02T00:23:52.930765296Z,9.967302322387695
2024-09-02T00:23:54.065764873Z,10.107880592346191
2024-09-02T00:23:55.133797448Z,9.691530227661133
2024-09-02T00:23:56.033662274Z,9.786046028137207
2024-09-02T00:23:56.987642608Z,9.784850120544434
2024-09-02T00:23:57.962918481Z,9.78126049041748
2024-09-02T00:23:58.958217505Z,9.780064582824707
2024-09-02T00:23:59.935912775Z,9.783055305480957
2024-09-02T00:24:00.925758528Z,9.787840843200684
2024-09-02T00:24:01.923700876Z,9.975677490234375
2024-09-02T00:24:02.918836567Z,8.199007034301758
2024-09-02T00:24:03.931580819Z,1.3076776266098022
2024-09-02T00:24:04.92380665Z,0.2356930375099182
2024-09-02T00:24:05.916909672Z,3.1830523014068604
2024-09-02T00:24:06.929978301Z,0.7908278703689575
2024-09-02T00:24:07.930875889Z,0.4253242313861847
2024-09-02T00:24:08.925131821Z,0.5443671345710754
2024-09-02T00:24:09.927295507Z,1.7904295921325684
2024-09-02T00:24:10.976734302Z,2.0985054969787598
2024-09-02T00:24:11.924203553Z,-5.711667537689209
2024-09-02T00:24:12.925617973Z,6.285346984863281
2024-09-02T00:24:13.923137629Z,-2.056631088256836
2024-09-02T00:24:14.919860238Z,-8.6033935546875
2024-09-02T00:24:15.939815279Z,1.394417405128479
2024-09-02T00:24:16.926973648Z,10.325029373168945
2024-09-02T00:24:17.914047313Z,9.17886734008789
2024-09-02T00:24:18.923787437Z,9.779465675354004
2024-09-02T00:24:19.925702694Z,9.778867721557617
2024-09-02T00:24:20.924819562Z,9.78664493560791
2024-09-02T00:24:21.927034625Z,9.78126049041748
2024-09-02T00:24:22.946773238Z,9.787840843200684
2024-09-02T00:24:23.973598566Z,9.784252166748047
2024-09-02T00:24:24.943958545Z,9.786046028137207
2024-09-02T00:24:25.938918793Z,9.77826976776123
2024-09-02T00:24:26.953771714Z,9.77826976776123
2024-09-02T00:24:27.959610327Z,9.783653259277344
2024-09-02T00:24:28.954878763Z,9.783653259277344
2024-09-02T00:24:29.945825992Z,9.783653259277344
2024-09-02T00:24:30.94296273Z,9.78843879699707
2024-09-02T00:24:31.954958766Z,9.77408218383789
2024-09-02T00:24:32.957796459Z,9.783055305480957
2024-09-02T00:24:34.036727157Z,9.783055305480957
2024-09-02T00:24:35.061835702Z,9.768698692321777
2024-09-02T00:24:35.991835238Z,9.93679428100586
2024-09-02T00:24:36.955766767Z,9.77527904510498
2024-09-02T00:24:37.959237978Z,9.67777156829834
2024-09-02T00:24:38.953692321Z,9.833903312683105
2024-09-02T00:24:39.951870961Z,10.478170394897461
2024-09-02T00:24:41.000215142Z,9.915258407592773
2024-09-02T00:24:41.949974475Z,9.855438232421875
2024-09-02T00:24:42.950833652Z,10.262816429138184
2024-09-02T00:24:43.940683062Z,9.91705322265625
2024-09-02T00:24:44.943836034Z,9.78843879699707
2024-09-02T00:24:45.945239206Z,9.78843879699707
2024-09-02T00:24:46.953598011Z,9.778867721557617
2024-09-02T00:24:47.941823118Z,9.902098655700684
2024-09-02T00:24:48.951225413Z,10.211370468139648
2024-09-02T00:24:49.948066496Z,9.652048110961914
2024-09-02T00:24:50.941575587Z,9.926624298095703
2024-09-02T00:24:51.943798411Z,9.726225852966309
2024-09-02T00:24:52.991730922Z,9.247661590576172
2024-09-02T00:24:53.937894066Z,9.77826976776123
2024-09-02T00:24:54.941369456Z,9.795618057250977
2024-09-02T00:24:55.946307371Z,9.78544807434082
2024-09-02T00:24:56.938457227Z,9.778867721557617
2024-09-02T00:24:57.945673568Z,9.128020286560059
2024-09-02T00:24:59.011546594Z,-1.0875378847122192
2024-09-02T00:24:59.943015354Z,1.1330015659332275
2024-09-02T00:25:00.943284383Z,2.204387903213501
2024-09-02T00:25:01.976249057Z,2.290529489517212
2024-09-02T00:25:02.949878532Z,5.803193092346191
2024-09-02T00:25:03.977717194Z,14.417952537536621
2024-09-02T00:25:05.024728823Z,-9.223134994506836
2024-09-02T00:25:05.96158476Z,-6.314659118652344
2024-09-02T00:25:07.004962145Z,-6.314659118652344
2024-09-02T00:25:07.971873991Z,3.888935089111328
2024-09-02T00:25:09.009941811Z,5.599205017089844
2024-09-02T00:25:09.96724953Z,-4.65224552154541
2024-09-02T00:25:11.132025169Z,6.979265213012695
2024-09-02T00:25:12.010763338Z,10.036096572875977
2024-09-02T00:25:13.063127211Z,11.559127807617188
2024-09-02T00:25:13.968884194Z,11.261819839477539
2024-09-02T00:25:15.012762127Z,8.851051330566406
2024-09-02T00:25:15.941883753Z,9.026325225830078
2024-09-02T00:25:16.977824082Z,9.720842361450195
2024-09-02T00:25:17.938769174Z,9.597611427307129
2024-09-02T00:25:18.959042815Z,9.973882675170898
2024-09-02T00:25:19.948899904Z,9.628120422363281
2024-09-02T00:25:20.943793404Z,9.604789733886719
2024-09-02T00:25:21.940587086Z,9.786046028137207
2024-09-02T00:25:22.943053233Z,1.8604196310043335
2024-09-02T00:25:23.94172385Z,5.731408596038818
2024-09-02T00:25:24.995010748Z,10.191031455993652
2024-09-02T00:25:25.944826098Z,9.741779327392578
2024-09-02T00:25:26.940763577Z,10.335199356079102
2024-09-02T00:25:27.943759491Z,11.064412117004395
2024-09-02T00:25:28.937887543Z,10.779067993164062
2024-09-02T00:25:29.939745885Z,10.25503921508789
2024-09-02T00:25:30.986989892Z,11.72542953491211
2024-09-02T00:25:31.941849291Z,9.705886840820312
2024-09-02T00:25:32.938353949Z,9.053244590759277
2024-09-02T00:25:33.938772853Z,9.78963565826416
2024-09-02T00:25:34.938748729Z,9.783653259277344
2024-09-02T00:25:35.940730114Z,9.728618621826172
2024-09-02T00:25:36.941930253Z,9.759725570678711
2024-09-02T00:25:37.941985075Z,12.642477989196777
2024-09-02T00:25:38.941973087Z,8.444869041442871
2024-09-02T00:25:39.975940171Z,9.376275062561035
2024-09-02T00:25:40.957168041Z,8.981459617614746
2024-09-02T00:25:41.949255636Z,9.126823425292969
2024-09-02T00:25:42.957853398Z,9.179466247558594
2024-09-02T00:25:43.953678305Z,9.112466812133789
2024-09-02T00:25:44.959221606Z,9.21715259552002
2024-09-02T00:25:45.973891561Z,9.113064765930176
2024-09-02T00:25:46.978760137Z,9.107681274414062
2024-09-02T00:25:47.965709132Z,9.40917682647705
2024-09-02T00:25:49.146674285Z,9.580862045288086
2024-09-02T00:25:50.084694784Z,9.640084266662598
2024-09-02T00:25:51.079934063Z,9.772287368774414
2024-09-02T00:25:52.037836777Z,9.78843879699707
2024-09-02T00:25:53.044561679Z,9.79262638092041
2024-09-02T00:25:53.959897578Z,9.784252166748047
2024-09-02T00:25:54.981913895Z,9.783653259277344
2024-09-02T00:25:55.973952153Z,9.78843879699707
2024-09-02T00:25:57.001796228Z,9.78843879699707
2024-09-02T00:25:57.962291223Z,9.783653259277344
2024-09-02T00:25:58.960164311Z,9.783653259277344
2024-09-02T00:25:59.965685669Z,9.78843879699707
2024-09-02T00:26:00.96585909Z,9.78843879699707
2024-09-02T00:26:01.97283607Z,9.783653259277344
